会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
大和冷機工業,6459,機械,プライム（内国株式）,JP,2024-12-31,大阪府,83917930496.0,1.2091159,,16.528925,13.50005756359714,0.48619998,0.005458515,102.85,,110.23999941331184,,,0.1716,,0.10257,0.06661,0.7297933242535278,25282324000.0,24861235000.0,69259838000.0,,49586391000.0,546569000.0,44360112300.0,0.5286130394041885
セガサミーホールディングス,6460,機械,プライム（内国株式）,JP,2025-03-31,東京都,499302989824.0,1.384599,9.604417,28.985596,12.12619528717432,0.66,0.011440678,81.92,247.23,149.97999986869092,428948000000.0,48127000000.0,0.072909996,45051000000.0,-0.03078,-0.03656,0.5917999556435791,263174000000.0,94179000000.0,388744000000.0,154139000000.0,200360000000.0,51185000000.0,161399500000.0,0.3232496165442388
ＴＰＲ,6463,機械,プライム（内国株式）,JP,2025-03-31,東京都,89554927616.0,0.54666585,4.431599,8.78757,9.085354476398052,0.3184,0.017580872,157.04,311.4,121.53704692412649,192494000000.0,11214000000.0,0.05357,8866000000.0,0.04494,0.055960003,0.5584603415598792,93148000000.0,63967000000.0,149529000000.0,33570000000.0,62461000000.0,35651000000.0,81336700000.0,0.9082325469432716
ツバキ・ナカシマ,6464,機械,プライム（内国株式）,JP,2024-12-31,奈良県,12891242496.0,0.34582263,3.041516,,-29.44319393383756,19.379799,0.0,-56.04,110.8,-24.04430384370149,75921000000.0,814000000.0,-1.35584,912000000.0,-0.38647,-0.5423,0.351829488155402,113213000000.0,26748000000.0,84963000000.0,92650000000.0,23060000000.0,,-28250000000.0,-2.1914101770070373
ホシザキ,6465,機械,プライム（内国株式）,JP,2024-12-31,愛知県,793082789888.0,2.0198612,21.27393,20.080307,21.794569119876726,0.39450002,0.0,278.93,263.28,226.6599997494211,445495000000.0,51480000000.0,0.04679,37170000000.0,0.07851,0.097229995,0.6690431367934935,161268000000.0,128590000000.0,390307000000.0,,239035000000.0,11272000000.0,236929400000.0,0.2987448511314429
ＴＶＥ,6466,機械,スタンダード（内国株式）,JP,2025-09-30,兵庫県,8703233024.0,0.71185875,,14.555869,7.392346174231256,0.157,0.010899182,254.88,,308.37229112847376,10183746000.0,595739000.0,0.14023,597568000.0,0.09072,0.08447,0.7497331473237054,3987020000.0,2568594000.0,7352676000.0,468518000.0,2392771000.0,2329789000.0,4996508300.0,0.5740979571869039
ニチダイ,6467,機械,スタンダード（内国株式）,JP,2025-03-31,京都府,3251309056.0,0.31181628,3.7894738,,71.99498028044987,0.9615,0.010989011,-33.01,95.0,4.971145920119391,11602714000.0,153657000.0,-0.028250001,56477000.0,-0.0342,-0.03408,0.7224520977754293,4003267000.0,3501554000.0,8372840000.0,1986850000.0,3003596000.0,74283000.0,4421571100.0,1.359935651715541
放電精密加工研究所,6469,機械,スタンダード（内国株式）,JP,2025-02-28,神奈川県,37008728064.0,4.689397,123.30961,43.667297,57.4298844585106,0.1515,0.003319502,79.35,28.1,32.48039933638174,12898294000.0,689018000.0,0.07051,583223000.0,0.061869998,0.11189,0.4190553794551139,9287194000.0,5603125000.0,7794452000.0,5796299000.0,2598222000.0,279663000.0,-1296977900.0,-0.0350451898200096
大豊工業,6470,機械,スタンダード（内国株式）,JP,2025-03-31,愛知県,25768701952.0,0.36986277,20.177383,910.0,14.7154904087203,20.833302,0.010869565,1.0,45.1,60.41999958013807,112789000000.0,619000000.0,0.01385,-4187000000.0,0.00201,0.0056,0.5613147397331938,53055000000.0,25379000000.0,63902000000.0,26115000000.0,19952000000.0,5063000000.0,14391100000.0,0.5584720575683889
日本精工,6471,機械,プライム（内国株式）,JP,2025-03-31,東京都,632449990656.0,0.9306515,22.223177,35.333515,46.657936559396695,0.9285,0.026224451,36.58,58.16,17.201159692394224,796667000000.0,23555000000.0,0.04039,10647000000.0,0.023610001,0.030869998,0.534185346478148,550354000000.0,301291000000.0,636662000000.0,,138253000000.0,46085000000.0,118567500000.0,0.1874733208186429
ＮＴＮ,6472,機械,プライム（内国株式）,JP,2025-03-31,大阪府,245352808448.0,0.8869452,17.384163,,15.892824895936318,1.4978999,0.026796589,-35.7,23.74,18.64999998570543,825587000000.0,22960000000.0,0.032,-23801000000.0,-0.01454,-0.03797,0.271926905449981,607728000000.0,422513000000.0,533861000000.0,353992000000.0,131517000000.0,23235000000.0,-57602500000.0,-0.2347741620092694
ジェイテクト,6473,機械,プライム（内国株式）,JP,2025-03-31,愛知県,648921219072.0,0.8346764,16.226221,33.783558,11.378515947244612,0.911,0.026699029,60.34,125.63,117.3199999388002,1884397000000.0,38453000000.0,0.02483,13713000000.0,0.013200001,0.03312,0.4759475428183757,787922000000.0,482250000000.0,762843000000.0,240474000000.0,119060000000.0,190027000000.0,107939900000.0,0.1663374487189079
不二越,6474,機械,プライム（内国株式）,JP,2024-11-30,東京都,108565102592.0,0.6363871,18.27346,21.367338,20.608108163916206,0.42830002,0.019193858,233.3,272.8,144.10000153087438,,,0.04738,,0.022249999,0.03061,0.4744665533506394,170095000000.0,93848000000.0,170438000000.0,94356000000.0,34263000000.0,27102000000.0,19314400000.0,0.1779061552825654
ミネベアミツミ,6479,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,1393938661376.0,1.6506821,16.159971,22.173248,21.596425695083248,0.3191,0.01429797,156.54,214.79,133.0400000967116,1522703000000.0,94482000000.0,0.0679,59457000000.0,0.0,,0.469109939715323,830189000000.0,477232000000.0,904144000000.0,463597000000.0,214256000000.0,37481000000.0,100191700000.0,0.0718766921215153
日本トムソン,6480,機械,プライム（内国株式）,JP,2025-03-31,東京都,74341105664.0,0.92140645,16.314663,23.093588,15.964401422340272,0.5095,0.021057347,46.16,65.34,37.71000003060236,54384000000.0,1593000000.0,0.05314,978000000.0,0.06963,0.052989997,0.6267797059652264,45035000000.0,17046000000.0,79162000000.0,34903000000.0,24434000000.0,11110000000.0,41904000000.0,0.5636720038762107
ＴＨＫ,6481,機械,プライム（内国株式）,JP,2024-12-31,東京都,505785483264.0,1.9517926,23.076923,50.25042,16.747747653020625,2.7382998,0.0,89.85,195.65,150.07782707536475,352759000000.0,17294000000.0,0.06664,10439000000.0,-0.29067,0.03222,0.6761241271866596,177624000000.0,80929000000.0,326804000000.0,96514000000.0,138293000000.0,11152000000.0,156986400000.0,0.3103813873559896
ＹＵＳＨＩＮ,6482,機械,スタンダード（内国株式）,JP,2025-03-31,京都府,26391433216.0,0.77201325,13.288926,21.319798,13.139199026026647,0.53419995,0.024301337,37.43,60.05,49.72441531357068,26126713000.0,2586662000.0,-0.00191,1692927000.0,0.0517,0.03785,0.8554137094897459,5546996000.0,4881080000.0,26420335000.0,,11689145000.0,559944000.0,21265299800.0,0.8057652506385199
ＫＶＫ,6484,機械,スタンダード（内国株式）,JP,2025-03-31,岐阜県,20374654976.0,0.68973106,,8.628251,7.283074070255895,0.2718,0.03154574,294.15,,248.7675147679044,29648936000.0,2660920000.0,0.08596,2110780000.0,0.07715,0.08266,0.7808302291984,7950678000.0,7377344000.0,20813181000.0,190231000.0,5455618000.0,1686605000.0,14043126500.0,0.6892448739152578
前澤給装工業,6485,機械,スタンダード（内国株式）,JP,2025-03-31,東京都,33590829056.0,0.83696693,,11.668199,15.078753662109374,0.45599997,0.03850746,141.41,,78.0952380952381,31957000000.0,3047000000.0,0.08914,2379000000.0,0.0,0.07348,0.8642114874559763,6246000000.0,5006000000.0,29934000000.0,,10123000000.0,7262000000.0,28771400000.0,0.8565254508019011
イーグル工業,6486,機械,プライム（内国株式）,JP,2025-03-31,東京都,154898825216.0,1.2343938,17.075,22.32172,10.547345492081709,0.71900004,0.03206997,152.99,200.0,160.84000091466882,168172000000.0,8494000000.0,0.09592,4877000000.0,0.043420002,0.08004,0.5593953332940182,80968000000.0,47140000000.0,111369000000.0,40395000000.0,26185000000.0,18196000000.0,43138200000.0,0.2784927512513123
ヨシタケ,6488,機械,スタンダード（内国株式）,JP,2025-03-31,愛知県,12908599296.0,0.7242664,10.774947,12.077582,9.835661759344816,0.32119998,0.026444662,84.04,94.2,89.03156784291079,9843323000.0,1068874000.0,0.1252,932983000.0,0.10062,0.05919,0.8302848322612778,3293905000.0,2078529000.0,10642923000.0,1147241000.0,3555202000.0,3827805000.0,10028481500.0,0.7768837865396856
前澤工業,6489,機械,スタンダード（内国株式）,JP,2025-05-31,埼玉県,36938027008.0,1.2091007,34.05844,11.0619,6.5861741432703065,0.2848,0.024839006,189.66,61.6,196.64999959066057,37499000000.0,4654000000.0,0.1204,3077000000.0,0.08701,0.11526,0.7012962659103162,12743000000.0,10171000000.0,29903000000.0,2422000000.0,10342000000.0,4198000000.0,20098600000.0,0.5441167714682504
ＰＩＬＬＡＲ,6490,機械,プライム（内国株式）,JP,2025-03-31,大阪府,177768529920.0,2.2756348,15.620527,21.459469,12.659393944661335,0.3513,0.0152585115,356.02,489.1,462.50000214517627,57988000000.0,11335000000.0,0.20718001,8299000000.0,0.14840999,0.117790006,0.7532303299168834,24197000000.0,10600000000.0,51008000000.0,11825000000.0,21883000000.0,6262000000.0,31194400000.0,0.1754776282058371
岡野バルブ製造,6492,機械,スタンダード（内国株式）,JP,2024-11-30,福岡県,12551045120.0,1.0155907,,11.428572,6.120422977743272,0.102299996,0.010429662,684.25,,433.8400194698936,8169000000.0,1186000000.0,0.25679,1102000000.0,0.113620006,,0.7866995073891626,3031000000.0,2066000000.0,9245000000.0,858000000.0,4403000000.0,1352000000.0,7160400000.0,0.5705022913661552
ＮＩＴＴＡＮ,6493,輸送用機器,スタンダード（内国株式）,JP,2025-03-31,神奈川県,20912840704.0,0.69027156,,10.352203,16.920810239702668,0.18530001,0.007832898,70.13,,20.923687508703523,51446480000.0,1507641000.0,0.069910005,630206000.0,0.043909997,0.08814,0.4357815876523435,28567528000.0,16230934000.0,31532615000.0,12010759000.0,9272996000.0,7664081000.0,8329943700.0,0.3983171783260765
ＮＦＫホールディングス,6494,機械,スタンダード（内国株式）,JP,2025-03-31,東京都,5995532800.0,1.0474415,,35.755814,5.848175787675606,0.0,0.0,3.44,,17.954316664228198,2082243000.0,137108000.0,0.15833001,105630000.0,0.074939996,0.026630001,0.898038580589549,585516000.0,408445000.0,3772110000.0,42937000.0,2583740000.0,1490738000.0,4230110600.0,0.705543734161541
宮入バルブ製作所,6495,機械,スタンダード（内国株式）,JP,2025-03-31,東京都,10979414016.0,3.6492846,,182.4,33.07562311584447,1.6,0.0,1.25,,3.6761886941516457,6785681000.0,81991000.0,0.04053,-74849000.0,0.0572,0.10539,0.4467974179116588,4922349000.0,2803255000.0,3522617000.0,2630662000.0,436795000.0,654873000.0,-941320900.0,-0.0857350764465424
中北製作所,6496,機械,スタンダード（内国株式）,JP,2025-05-31,,23179257856.0,0.8590955,,14.858908,12.74034849822558,0.2348,0.01459854,446.87,,288.5378108877467,23768125000.0,1159040000.0,0.05922,1730055000.0,0.07279,,0.6983528800492368,10995766000.0,9493103000.0,23192378000.0,3078700000.0,5492316000.0,2675365000.0,14069367500.0,0.6069809304251782
ハマイ,6497,機械,スタンダード（内国株式）,JP,2024-12-31,東京都,9429573632.0,0.5522516,,11.494159,6.6873716540356485,0.2858,0.0,122.41,,136.0381686607395,12092900000.0,1117649000.0,0.122930005,396769000.0,0.07621,0.05846,0.741801689621928,5589059000.0,3487880000.0,12410805000.0,168605000.0,4334365000.0,4035557000.0,9646635900.0,1.0230193088755766
キッツ,6498,機械,プライム（内国株式）,JP,2024-12-31,東京都,184891883520.0,1.5663841,16.272844,16.051897,9.240904607108831,0.3468,0.022983521,132.57,130.77,118.0762483812316,172042000000.0,14220000000.0,0.07825,11824000000.0,0.06489,0.101969995,0.6286614154959804,62598000000.0,35419000000.0,106377000000.0,34778000000.0,30729000000.0,5512000000.0,47637400000.0,0.2576500335929944
日立製作所,6501,電気機器,プライム（内国株式）,JP,2025-03-31,,23495578746880.0,3.705996,29.242687,31.152441,21.337320480537034,0.2693,0.008071749,167.21,178.13,126.75000000870216,9783370000000.0,971606000000.0,0.11703,615724000000.0,0.08015,,0.4401334817434013,7253396000000.0,5907845000000.0,6597843000000.0,1206116000000.0,866242000000.0,349567000000.0,-410856100000.0,-0.0174865281858425
三菱電機,6503,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,11439087550464.0,2.754734,33.850067,29.32536,18.113541898623566,0.2886,0.009448549,190.62,165.14,135.74000002292274,5521711000000.0,391850000000.0,0.049450003,324084000000.0,0.06592,0.09513,0.6194912542662117,2299314000000.0,1847029000000.0,3747535000000.0,360661000000.0,757331000000.0,312836000000.0,1667206200000.0,0.1457464323657854
富士電機,6504,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,1660445917184.0,2.2063203,18.545652,19.607672,18.570638023594796,0.3064,0.0153043475,574.52,607.42,527.5700011485656,1123407000000.0,117647000000.0,0.100430004,92239000000.0,0.07211,0.118190005,0.5271903518966601,581518000000.0,431466000000.0,766672000000.0,101293000000.0,63542000000.0,108713000000.0,261253100000.0,0.1573391203509157
東洋電機製造,6505,電気機器,スタンダード（内国株式）,JP,2025-05-31,東京都,19981920256.0,0.6901979,18.180328,9.208287,10.237216939507958,0.2906,0.031042129,240.87,122.0,99.47866794339824,40539000000.0,2384000000.0,0.03173,2128000000.0,0.05524,0.080019996,0.5146213117834993,25827000000.0,17244000000.0,30086000000.0,9207000000.0,5007000000.0,14178000000.0,14183600000.0,0.7098216697036948
安川電機,6506,電気機器,プライム（内国株式）,JP,2025-02-28,福岡県,1354824941568.0,2.9250145,25.496609,23.696983,29.16644645018504,0.3085,0.012698413,220.45,204.89,193.6900003600425,537682000000.0,50157000000.0,0.07303,56987000000.0,0.0687,,0.5797298641791727,304165000000.0,179505000000.0,462837000000.0,109526000000.0,59028000000.0,74735000000.0,210986500000.0,0.155729713505138
シンフォニアテクノロジー,6507,電気機器,プライム（内国株式）,JP,2025-03-31,,317106061312.0,3.6602197,31.066889,26.177889,11.380613465672775,0.2681,0.009888221,429.37,361.8,266.22685677803787,119150000000.0,15734000000.0,0.121549994,12097000000.0,0.10119,0.15156001,0.5871529380729407,56340000000.0,38296000000.0,77049000000.0,14935000000.0,10221000000.0,14086000000.0,30569200000.0,0.0964005540402554
明電舎,6508,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,308026736640.0,2.010039,22.463362,16.72249,11.081965899317234,0.3325,0.012290503,406.04,302.27,247.0000025570728,301101000000.0,21517000000.0,0.05899,18487000000.0,0.07071,0.15615,0.4065540344576047,199136000000.0,118069000000.0,217116000000.0,44565000000.0,30679000000.0,23498000000.0,34428600000.0,0.1117714662550145
オリジン,6513,電気機器,スタンダード（内国株式）,JP,2025-03-31,埼玉県,5682433024.0,0.24570969,,,-4.497158073271355,0.6589,0.018214935,-183.99,,-255.1086208785989,28803206000.0,-246662000.0,-0.0136,-83748000.0,-0.047059998,-0.04517,0.5254800570259421,18781574000.0,8760745000.0,25268259000.0,2540064000.0,6760829000.0,7711534000.0,11884758800.0,2.091491223883187
山洋電気,6516,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,164968562688.0,1.3441125,7.5887527,21.977762,7.910997145005969,0.2994,0.0062827226,211.35,612.09,289.1733332891721,97847000000.0,7936000000.0,0.09861,5637000000.0,0.07092,0.06254,0.7783324635372318,32281000000.0,23533000000.0,94862000000.0,7281000000.0,28898000000.0,11845000000.0,70872500000.0,0.4296121566752023
デンヨー,6517,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,75815288832.0,0.95813596,13.563926,15.479685,9.086464315277595,0.3719,0.023017902,241.93,276.1,246.8300027269992,70753000000.0,7394000000.0,0.13532,5647000000.0,0.074039996,,0.7495514194543321,22447000000.0,17575000000.0,66647000000.0,4449000000.0,23500000000.0,10758000000.0,51730600000.0,0.6823241169024687
三相電機,6518,電気機器,スタンダード（内国株式）,JP,2025-03-31,兵庫県,5584370688.0,0.45160112,,10.204082,5.35910859460858,0.2091,0.01942502,119.56,,216.97249724972497,16029586000.0,69704000.0,0.06081,236872000.0,0.03642,0.05371,0.6428448549922338,6610366000.0,4349882000.0,10829394000.0,1856975000.0,2706411000.0,974133000.0,4900921100.0,0.8776138572841101
オキサイド,6521,電気機器,グロース（内国株式）,JP,2025-02-28,山梨県,32572774400.0,6.121647,60.88553,,-74.67532242252601,0.0,0.0,-245.82,46.3,-41.58000125438184,8394851000.0,126321000.0,-0.031040002,-2703613000.0,-0.00644,-0.0113699995,0.2973116405861007,12793204000.0,6346888000.0,8524155000.0,10369234000.0,2245402000.0,,-4269049000.0,-0.1310618784748038
アスタリスク,6522,電気機器,グロース（内国株式）,JP,2025-08-31,大阪府,3056314368.0,1.8055364,,,-8.866342665955088,0.0,0.0,-24.42,,-54.81403305853934,1666306000.0,-125649000.0,-0.09758,-182293000.0,-0.079780005,-0.0825,0.6217528107340214,1051986000.0,984390000.0,1729612000.0,721678000.0,932258000.0,101250000.0,748501000.0,0.2449031447278135
ＰＨＣホールディングス,6523,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,129040056320.0,0.81011015,11.283186,22.319475,-11.315702127047736,0.9182,0.03846154,45.7,90.4,-102.46953812404124,361593000000.0,22952000000.0,0.07017,10484000000.0,0.00973,0.02189,0.2659977238667222,391311000000.0,140555000000.0,172790000000.0,255260000000.0,39592000000.0,13932000000.0,-208768600000.0,-1.6178588723046212
湖北工業,6524,電気機器,スタンダード（内国株式）,JP,2024-12-31,滋賀県,102715318272.0,4.381719,32.338306,34.601624,23.223895419444748,0.2876,0.0,114.59,122.61,70.54666663850729,15924000000.0,3940000000.0,0.28669,3252000000.0,0.17142001,0.12768,0.8167619578859294,5256000000.0,2945000000.0,18331000000.0,2308000000.0,9327000000.0,856000000.0,13674200000.0,0.1331271735320861
